#Parameters = {Cylinder_radius=210; Pe=30; Wp=7.5; Ws=300; a=22.86; a1=47; b=10.16; b1=37; copper=0; distance=260.762; focal=260; h=0.762; lam=20; radius=300000; t=0.2}
#"Theta / deg"	"Directivity,Phi=90"
#----------------------------------
-180.00000000000	-7.5091567240666
-179.00000000000	-16.103076041520
-178.00000000000	-3.9134627695270
-177.00000000000	0.10888186530838
-176.00000000000	1.6084391906858
-175.00000000000	1.5096845711029
-174.00000000000	-0.036716896766274
-173.00000000000	-3.2985223767546
-172.00000000000	-8.1551807974160
-171.00000000000	-6.9921242105344
-170.00000000000	-2.6003003270225
-169.00000000000	-0.097823945803639
-168.00000000000	0.85461209115586
-167.00000000000	0.47714142991501
-166.00000000000	-1.2909379868832
-165.00000000000	-4.5345045691918
-164.00000000000	-7.0454167549205
-163.00000000000	-4.7657776505005
-162.00000000000	-2.3522399729474
-161.00000000000	-1.5720575404798
-160.00000000000	-2.3487990627116
-159.00000000000	-4.4411299522747
-158.00000000000	-6.4449822085133
-157.00000000000	-5.7152678093824
-156.00000000000	-4.0437708144728
-155.00000000000	-3.4698458948413
-154.00000000000	-4.2819804250652
-153.00000000000	-6.1691779046507
-152.00000000000	-7.5900537176889
-151.00000000000	-6.9917492987851
-150.00000000000	-6.2885546173229
-149.00000000000	-7.1777825676502
-148.00000000000	-10.185814663107
-147.00000000000	-11.255056485614
-146.00000000000	-6.7291912855840
-145.00000000000	-3.6386530004345
-144.00000000000	-2.5461840463983
-143.00000000000	-3.2004152404006
-142.00000000000	-5.5943250833584
-141.00000000000	-9.2740992640047
-140.00000000000	-10.668903435329
-139.00000000000	-9.9242939155110
-138.00000000000	-11.764215678963
-137.00000000000	-15.125397244463
-136.00000000000	-7.3699056111109
-135.00000000000	-1.9668455284920
-134.00000000000	0.92913198681909
-133.00000000000	2.2211793775406
-132.00000000000	2.3914756234548
-131.00000000000	2.0261186553994
-130.00000000000	2.0746042040438
-129.00000000000	2.9996057454715
-128.00000000000	4.0921187749008
-127.00000000000	4.6425730741478
-126.00000000000	4.4225101622398
-125.00000000000	3.5371805348679
-124.00000000000	2.5022389423447
-123.00000000000	2.1721850844147
-122.00000000000	2.6423767558296
-121.00000000000	3.0683039838386
-120.00000000000	2.8359854645556
-119.00000000000	1.8073730240440
-118.00000000000	0.35108145897288
-117.00000000000	-0.41218999277267
-116.00000000000	0.12082963677056
-115.00000000000	0.84733698762402
